timestamp,label,confidence,scores,mask_area,descr
2025-10-29 18:17:42,LowConfidence,0.49854640099768677,"{'Paper': 0.49854640099768677, 'Metal': 0.1617358039545805, 'Plastic': 0.21770596803213924}",30895,low_1761742062180.jpg
2025-10-29 18:17:42,LowConfidence,0.49384915069724916,"{'Paper': 0.49384915069724916, 'Metal': 0.16075903510598225, 'Plastic': 0.21813398398132924}",31052,low_1761742062208.jpg
2025-10-29 18:17:42,LowConfidence,0.49488837709710654,"{'Paper': 0.49488837709710654, 'Metal': 0.1591231667697495, 'Plastic': 0.2179556799130174}",30946,low_1761742062235.jpg
2025-10-29 18:17:42,LowConfidence,0.49654811334856064,"{'Paper': 0.49654811334856064, 'Metal': 0.16069772249592665, 'Plastic': 0.21773438995736485}",30827,low_1761742062253.jpg
2025-10-29 18:17:42,LowConfidence,0.49368691482803495,"{'Paper': 0.49368691482803495, 'Metal': 0.15893025077116532, 'Plastic': 0.21788522473292593}",30916,low_1761742062287.jpg
2025-10-29 18:17:42,LowConfidence,0.49430652673919795,"{'Paper': 0.49430652673919795, 'Metal': 0.1651378872896986, 'Plastic': 0.21743918132739795}",31159,low_1761742062319.jpg
2025-10-29 18:17:42,LowConfidence,0.4961246406570844,"{'Paper': 0.4961246406570844, 'Metal': 0.15921188349706492, 'Plastic': 0.2168206959375126}",31168,low_1761742062326.jpg
2025-10-29 18:17:42,LowConfidence,0.4930893897088655,"{'Paper': 0.4930893897088655, 'Metal': 0.15880080169162544, 'Plastic': 0.21727017525349776}",31222,low_1761742062354.jpg
2025-10-29 18:17:42,LowConfidence,0.4962149692099169,"{'Paper': 0.4962149692099169, 'Metal': 0.1567152421062836, 'Plastic': 0.217161436213457}",31233,low_1761742062371.jpg
2025-10-29 18:17:42,LowConfidence,0.49558503304417334,"{'Paper': 0.49558503304417334, 'Metal': 0.15667221450138621, 'Plastic': 0.21762446387258358}",31206,low_1761742062399.jpg
2025-10-29 18:17:42,LowConfidence,0.49318357685416514,"{'Paper': 0.49318357685416514, 'Metal': 0.16273633040365665, 'Plastic': 0.21794329623741387}",31080,low_1761742062430.jpg
2025-10-29 18:17:44,Plastic,0.8432356089353561,"{'Paper': 0.0, 'Metal': 0.021367935393292077, 'Plastic': 0.8432356089353561}",22380,live
2025-10-29 18:17:44,Plastic,0.8508885622024536,"{'Paper': 0.0, 'Metal': 0.020001642291912668, 'Plastic': 0.8508885622024536}",20167,live
2025-10-29 18:17:44,Plastic,0.8545252054929733,"{'Paper': 0.0, 'Metal': 0.02433812519092925, 'Plastic': 0.8545252054929733}",24597,live
2025-10-29 18:17:44,Plastic,0.8672693789005279,"{'Paper': 0.0, 'Metal': 0.028619387596797836, 'Plastic': 0.8672693789005279}",23401,live
2025-10-29 18:17:44,Plastic,0.8632219403982162,"{'Paper': 0.0, 'Metal': 0.026985637296956057, 'Plastic': 0.8632219403982162}",23161,live
2025-10-29 18:17:44,Plastic,0.8721783131361007,"{'Paper': 0.0, 'Metal': 0.025955632745005574, 'Plastic': 0.8721783131361007}",23513,live
2025-10-29 18:17:44,Plastic,0.8521239727735519,"{'Paper': 0.0, 'Metal': 0.024186886508292402, 'Plastic': 0.8521239727735519}",22651,live
2025-10-29 18:17:44,Plastic,0.8521239727735519,"{'Paper': 0.0, 'Metal': 0.024186886508292402, 'Plastic': 0.8521239727735519}",22651,live
2025-10-29 18:17:44,Plastic,0.8554991602897644,"{'Paper': 0.0, 'Metal': 0.030739776207905866, 'Plastic': 0.8554991602897644}",24065,live
